forecast_date,Year1,Month1,Day1,Weekday,Season,Max_Temperature,Min_Temperature,Avg_Temperature,Max_Humidity,Min_Humidity,Avg_Humidity,Min_Rainfall,Max_Rainfall,Avg_Rainfall,Max_Heat_Index,Min_Heat_Index,Avg_Heat_Index,saturday,sunday,Holiday,working_day,holiday_name,offered calls
27/10/2018,2018,10,27,7,2,37,26,30.48421,70,31,53.452631,0,0,0,40,28,32.715789,2,0,0,1,.,3902
28/10/2018,2018,10,28,1,2,37,25,30.694736,64,22,48.389473,0,0,0,42,27,32.115789,0,1,0,0,.,2217
29/10/2018,2018,10,29,2,2,36,25,30.589473,59,21,37.568421,0,1,0.010526,35,26,30.610526,0,0,0,1,.,3827
30/10/2018,2018,10,30,3,2,36,26,29.421052,60,24,42.336842,0,0,0,36,26,29.673684,0,0,0,1,.,5323
31/10/2018,2018,10,31,4,2,35,25,29.368421,63,33,46.989473,0,0,0,38,26,30.347368,0,0,0,1,.,3992
1/11/2018,2018,11,1,5,1,35,25,29.473684,71,36,56.252631,0,0,0,40,26,31.757894,0,0,0,1,.,4107
2/11/2018,2018,11,2,6,1,36,26,30.221052,78,31,56.673684,0,0,0,38,27,32.389473,0,0,0,1,.,3846
3/11/2018,2018,11,3,7,1,36,27,30.915789,81,37,61.305263,0,0,0,43,29,35.642105,1,0,0,1,.,3666
4/11/2018,2018,11,4,1,1,36,28,30.789473,77,54,66,0,0,0,45,31,36.505263,0,1,0,0,.,2581
5/11/2018,2018,11,5,2,1,35,25,29.88421,86,52,67.821052,0,5,0.052631,44,27,34.852631,0,0,1,1,Dhantryodishi,3908
6/11/2018,2018,11,6,3,1,36,27,30.905263,82,47,65.526315,0,0,0,47,31,36.578947,0,0,0,1,.,3647
7/11/2018,2018,11,7,4,1,37,26,30.610526,66,30,47.663157,0,0,0,43,27,31.978947,0,0,1,0,Laxmi Pujan,1845
8/11/2018,2018,11,8,5,1,36,26,30.28421,57,30,48.368421,0,0,0,39,27,32.042105,0,0,1,0,Balipratipada,2013
9/11/2018,2018,11,9,6,1,36,26,30,73,41,54.168421,0,0,0,43,27,32.694736,0,0,0,1,Bhaubiz,2421
10/11/2018,2018,11,10,7,1,36,25,29.88421,78,33,56.936842,0,0,0,43,26,32.326315,2,0,0,1,.,2578
11/11/2018,2018,11,11,1,1,37,24,29.421052,68,32,54.2,0,0,0,41,25,31.431578,0,1,0,0,.,1778
12/11/2018,2018,11,12,2,1,36,24,29.042105,70,31,55.105263,0,0,0,39,25,30.610526,0,0,0,1,.,4300
13/11/2018,2018,11,13,3,1,33,24,28.2,78,39,62.831578,0,0,0,37,24,30.326315,0,0,0,1,.,4654
14/11/2018,2018,11,14,4,1,32,23,27.610526,82,51,71.421052,0,0,0,39,24,30.631578,0,0,0,1,.,3842
15/11/2018,2018,11,15,5,1,36,24,28.589473,85,34,63.852631,0,0,0,41,24,30.621052,0,0,0,1,.,4127
16/11/2018,2018,11,16,6,1,36,24,29.378947,63,29,47.273684,0,0,0,38,25,30.305263,0,0,0,1,.,4033
17/11/2018,2018,11,17,7,1,36,24,28.936842,68,28,51.126315,0,0,0,39,25,30.115789,1,0,0,1,.,3730
18/11/2018,2018,11,18,1,1,34,24,28.494736,77,40,59.863157,0,0,0,38,25,30.842105,0,1,0,0,.,1938
19/11/2018,2018,11,19,2,1,34,25,28.252631,85,51,72.694736,0,0,0,41,26,32.252631,0,0,0,1,.,3935
20/11/2018,2018,11,20,3,1,34,26,29.126315,85,54,69.852631,0,0,0,42,29,33.421052,0,0,0,1,Id-e-Milad,4062
21/11/2018,2018,11,21,4,1,35,26,29.947368,76,46,61.736842,0,0,0,43,28,33.505263,0,0,1,0,.,3875
22/11/2018,2018,11,22,5,1,36,26,29.852631,74,42,61.48421,0,0,0,41,28,33.231578,0,0,0,1,.,4248
23/11/2018,2018,11,23,6,1,35,25,29.547368,74,32,56.6,0,0,0,39,27,31.442105,0,0,1,0,Gurunanak jayanti,3517
24/11/2018,2018,11,24,7,1,35,24,28.88421,69,33,55.094736,0,0,0,38,25,30.505263,2,0,0,1,.,3389
25/11/2018,2018,11,25,1,1,35,25,28.526315,70,36,56.852631,0,0,0,39,26,30.157894,0,1,0,0,.,1672
26/11/2018,2018,11,26,2,1,35,24,28.336842,72,34,58.989473,0,0,0,39,25,30.147368,0,0,0,1,.,3707
27/11/2018,2018,11,27,3,1,35,25,28.515789,76,28,51.842105,0,0,0,35,26,29.473684,0,0,0,1,.,3978
28/11/2018,2018,11,28,4,1,34,24,28.042105,69,26,53.421052,0,0,0,34,25,28.915789,0,0,0,1,.,4039
29/11/2018,2018,11,29,5,1,34,23,27.873684,80,29,52.915789,0,0,0,33,24,28.4,0,0,0,1,.,3523
30/11/2018,2018,11,30,6,1,34,23,27.842105,63,28,49.494736,0,0,0,34,25,28.421052,0,0,0,1,.,3862
1/12/2018,2018,12,1,7,1,33,23,27.189473,68,33,50.694736,0,0,0,34,25,27.88421,1,0,0,1,.,3223
2/12/2018,2018,12,2,1,1,34,23,27.021052,61,34,52.052631,0,0,0,34,24,27.968421,0,1,0,0,.,2043
3/12/2018,2018,12,3,2,1,33,23,27.042105,69,40,57.315789,0,0,0,35,24,28.305263,0,0,0,1,.,3994
4/12/2018,2018,12,4,3,1,33,24,27.894736,73,35,55.757894,0,0,0,34,25,29.094736,0,0,0,1,.,4660
5/12/2018,2018,12,5,4,1,34,24,28.263157,68,39,57.705263,0,1,0.010526,38,25,29.957894,0,0,0,1,.,5006
6/12/2018,2018,12,6,5,1,34,24,28.010526,68,38,52.326315,0,0,0,35,25,28.821052,0,0,0,1,.,4042
7/12/2018,2018,12,7,6,1,33,23,27.715789,67,43,52.842105,0,91,0.957894,35,25,28.88421,0,0,0,1,.,3851
8/12/2018,2018,12,8,7,1,34,22,27.326315,72,39,54.557894,0,0,0,37,23,28.473684,2,0,0,1,.,4195
9/12/2018,2018,12,9,1,1,32,22,26.210526,66,36,53.947368,0,0,0,33,23,27.252631,0,1,0,0,.,2081
10/12/2018,2018,12,10,2,1,31,21,25.494736,75,32,53.957894,0,2,0.021052,31,22,26,0,0,0,1,.,4570
11/12/2018,2018,12,11,3,1,31,20,25.157894,67,32,52.452631,0,1,0.010526,33,23,26.410526,0,0,0,1,.,3587
12/12/2018,2018,12,12,4,1,31,22,25.831578,77,45,63.242105,0,0,0,34,22,27.063157,0,0,0,1,.,3598
13/12/2018,2018,12,13,5,1,31,21,25.547368,73,36,53.894736,0,0,0,31,23,26.126315,0,0,0,1,.,3129
14/12/2018,2018,12,14,6,1,32,22,26.48421,48,38,43.410526,0,0,0,32,25,27.2,0,0,0,1,.,2924
15/12/2018,2018,12,15,7,1,31,23,26.989473,50,39,44.08421,0,0,0,31,25,27.421052,1,0,0,1,.,2758
16/12/2018,2018,12,16,1,1,32,23,26.48421,56,34,47.726315,0,0,0,32,25,27.08421,0,1,0,0,.,1613
17/12/2018,2018,12,17,2,1,31,21,24.947368,58,30,45.378947,0,0,0,31,24,26.042105,0,0,0,1,.,3175
18/12/2018,2018,12,18,3,1,31,21,25.210526,63,37,50.157894,0,0,0,32,24,26.305263,0,0,0,1,.,3065
19/12/2018,2018,12,19,4,1,31,21,24.536842,67,31,50.378947,0,0,0,30,23,25.778947,0,0,0,1,.,2997
20/12/2018,2018,12,20,5,1,32,20,24.463157,64,32,51.336842,0,0,0,31,24,25.915789,0,0,0,1,.,3071
21/12/2018,2018,12,21,6,1,33,20,25.357894,70,40,56.694736,0,0,0,33,23,26.673684,0,0,0,1,.,2895
22/12/2018,2018,12,22,7,1,33,20,25.621052,75,34,57.28421,0,0,0,35,22,26.589473,2,0,1,1,Datt Jayanti,2647
23/12/2018,2018,12,23,1,1,34,22,26.347368,68,37,53.957894,0,0,0,36,24,27.431578,0,1,0,0,.,1787
24/12/2018,2018,12,24,2,1,32,22,26.48421,71,44,58.715789,0,0,0,35,23,27.821052,0,0,0,1,.,3256
25/12/2018,2018,12,25,3,1,33,23,26.505263,75,39,59.568421,0,0,0,34,23,27.578947,0,0,1,0,Christmas,2568
26/12/2018,2018,12,26,4,1,30,21,24.463157,67,28,47.410526,0,0,0,29,23,25.421052,0,0,0,1,.,2948
27/12/2018,2018,12,27,5,1,29,18,23.063157,55,20,40.136842,0,0,0,28,24,25.463157,0,0,0,1,.,2777
28/12/2018,2018,12,28,6,1,30,20,23.947368,55,25,38.136842,0,0,0,29,24,25.389473,0,0,0,1,.,2730
29/12/2018,2018,12,29,7,1,31,20,24.210526,47,27,36.547368,0,0,0,30,24,25.863157,1,0,0,1,.,2753
30/12/2018,2018,12,30,1,1,31,19,24.28421,51,24,38.421052,0,0,0,29,24,25.873684,0,1,0,0,.,1752
31/12/2018,2018,12,31,2,1,31,19,24.463157,57,23,42.673684,0,0,0,30,24,26.136842,0,0,0,1,.,2575
1/1/2019,2019,1,1,3,1,32,19,24.410526,65,24,48.926315,0,0,0,31,23,26.031578,0,0,1,0,New Years Day,2073
2/1/2019,2019,1,2,4,1,32,19,24.536842,71,33,52.768421,0,0,0,33,23,26.221052,0,0,0,1,.,3142
3/1/2019,2019,1,3,5,1,33,19,24.673684,78,29,56.389473,0,0,0,33,21,25.652631,0,0,0,1,.,3227
4/1/2019,2019,1,4,6,1,34,20,25.094736,73,27,52.242105,0,0,0,34,22,26.421052,0,0,0,1,.,2833
5/1/2019,2019,1,5,7,1,32,20,24.6,69,38,55.4,0,0,0,32,23,25.915789,1,0,0,1,.,2984
6/1/2019,2019,1,6,1,1,31,19,24.189473,78,35,58.357894,0,0,0,31,21,25.473684,0,1,0,0,.,1637
7/1/2019,2019,1,7,2,1,32,19,24.526315,68,29,48.68421,0,0,0,33,23,26.157894,0,0,0,1,.,2918
8/1/2019,2019,1,8,3,1,33,20,24.831578,64,25,44.778947,0,0,0,33,24,26.347368,0,0,0,1,.,3178
9/1/2019,2019,1,9,4,1,31,19,23.789473,72,37,53.926315,0,0,0,31,23,25.652631,0,0,0,1,.,2899
10/1/2019,2019,1,10,5,1,32,19,24.473684,77,28,52.936842,0,0,0,32,22,25.589473,0,0,0,1,.,3271
11/1/2019,2019,1,11,6,1,31,20,24.178947,78,40,58.389473,0,0,0,32,22,25.568421,0,0,0,1,.,3313
12/1/2019,2019,1,12,7,1,30,20,23.905263,83,30,58.242105,0,0,0,30,21,25.178947,2,0,0,1,.,2678
13/01/2019,2019,1,13,1,1,31,19,23.715789,76,28,59.28421,0,0,0,32,22,25.189473,0,1,0,0,.,1611
14/01/2019,2019,1,14,2,1,33,19,24.715789,72,34,56.842105,0,0,0,35,22,26.263157,0,0,1,0,Makar Sankranti,3324
15/01/2019,2019,1,15,3,1,32,21,25.631578,79,38,62.873684,0,0,0,35,22,26.621052,0,0,0,1,.,2869
16/01/2019,2019,1,16,4,1,34,22,26.642105,67,34,52.452631,0,0,0,36,24,27.631578,0,0,0,1,.,3215
17/01/2019,2019,1,17,5,1,34,21,26.389473,68,31,53.947368,0,0,0,36,23,27.526315,0,0,0,1,.,2733
18/01/2019,2019,1,18,6,1,33,21,26.178947,68,35,51.021052,0,0,0,34,23,27.157894,0,0,0,1,.,3098
19/01/2019,2019,1,19,7,1,35,21,26.231578,71,29,55.610526,0,0,0,38,24,27.726315,1,0,0,1,.,2727
20/01/2019,2019,1,20,1,1,33,22,26.526315,74,35,60.810526,0,0,0,37,23,27.873684,0,1,0,0,.,1856
21/01/2019,2019,1,21,2,1,31,22,25.08421,80,35,64.821052,0,0,0,32,22,25.978947,0,0,0,1,.,2951
22/01/2019,2019,1,22,3,1,30,21,24.452631,83,48,69.978947,0,0,0,31,21,25,0,0,0,1,.,2740
23/01/2019,2019,1,23,4,1,28,21,23.852631,84,53,69.326315,0,0,0,29,21,24.547368,0,0,0,1,.,2073
24/01/2019,2019,1,24,5,1,28,19,22.778947,68,48,59.221052,0,0,0,29,23,24.915789,0,0,0,1,.,2806
25/01/2019,2019,1,25,6,1,28,18,22.568421,58,32,46.547368,0,0,0,28,24,25.28421,0,0,0,1,.,2511
26/01/2019,2019,1,26,7,1,29,18,22.515789,58,38,45.947368,0,0,0,29,24,25.568421,2,0,1,0,Republic Day,1353
27/01/2019,2019,1,27,1,1,30,21,24.021052,59,39,49.431578,0,0,0,30,24,25.515789,0,1,0,0,.,1332
28/01/2019,2019,1,28,2,1,30,21,24.526315,55,34,43.842105,0,0,0,30,25,25.978947,0,0,0,1,.,2694
29/01/2019,2019,1,29,3,1,31,21,24.642105,51,30,40.8,0,0,0,31,25,26.105263,0,0,0,1,.,2418
30/01/2019,2019,1,30,4,1,32,20,24.863157,55,31,41.989473,0,0,0,31,24,26.168421,0,0,0,1,.,2600
31/01/2019,2019,1,31,5,1,31,20,24.473684,61,34,49.157894,0,0,0,31,24,25.926315,0,0,0,1,.,2677
1/2/2019,2019,2,1,6,1,30,20,24.715789,69,35,53.894736,0,0,0,30,23,25.778947,0,0,0,1,.,2709
2/2/2019,2019,2,2,7,1,30,20,24.389473,65,44,55.189473,0,0,0,30,23,25.852631,1,0,0,1,.,2620
3/2/2019,2019,2,3,1,1,33,21,25.494736,76,39,59.094736,0,0,0,35,22,26.557894,0,1,0,0,.,1384
4/2/2019,2019,2,4,2,1,35,23,27.052631,73,35,57.021052,0,0,0,37,24,28.210526,0,0,0,1,.,2789
5/2/2019,2019,2,5,3,1,33,23,26.694736,78,37,64.031578,0,0,0,36,24,28,0,0,0,1,.,2845
6/2/2019,2019,2,6,4,1,30,22,25.263157,80,44,64.663157,0,0,0,32,23,26.252631,0,0,0,1,.,2935
7/2/2019,2019,2,7,5,1,28,21,23.347368,83,49,65.705263,0,0,0,28,21,24.189473,0,0,0,1,.,2418
8/2/2019,2019,2,8,6,1,25,19,21.136842,66,37,52.989473,0,0,0,25,23,24.357894,0,0,0,1,.,2451
9/2/2019,2019,2,9,7,1,29,17,22.126315,68,31,50.178947,0,0,0,28,24,25.189473,2,0,0,1,.,2446
10/2/2019,2019,2,10,1,1,33,17,24.136842,61,21,38.610526,0,0,0,31,24,26.231578,0,1,0,0,.,1306
11/2/2019,2019,2,11,2,1,33,22,26.231578,65,27,41.568421,0,0,0,33,24,27.063157,0,0,0,1,.,2696
12/2/2019,2019,2,12,3,1,35,22,27.957894,60,29,43.378947,0,0,0,36,24,28.347368,0,0,0,1,.,2977
13/02/2019,2019,2,13,4,1,34,24,27.673684,65,30,49.305263,0,0,0,35,25,28.431578,0,0,0,1,.,2514
14/02/2019,2019,2,14,5,1,33,22,26.747368,66,42,55.810526,0,0,0,36,24,28.115789,0,0,0,1,.,1939
15/02/2019,2019,2,15,6,1,32,22,25.410526,79,39,59.610526,0,0,0,34,22,26.273684,0,0,0,1,.,2195
16/02/2019,2019,2,16,7,1,31,20,24.715789,72,29,52.915789,0,0,0,31,22,25.831578,1,0,0,1,.,1877
17/02/2019,2019,2,17,1,1,30,20,24.442105,68,39,52.378947,0,0,0,30,24,25.88421,0,1,0,0,.,1051
18/02/2019,2019,2,18,2,1,32,20,25.189473,76,35,54.631578,0,0,0,32,22,26.126315,0,0,0,1,.,1806
19/02/2019,2019,2,19,3,1,33,21,26.263157,70,30,50.789473,0,0,0,35,23,27.126315,0,0,1,0,Chatrapati Shivaji Maharaj Jayanti,1814
20/02/2019,2019,2,20,4,1,32,22,25.968421,87,43,67.021052,0,0,0,36,23,27.736842,0,0,0,1,.,2111
21/02/2019,2019,2,21,5,1,30,22,25.726315,89,54,75.221052,0,0,0,34,21,27.168421,0,0,0,1,.,2300
22/02/2019,2019,2,22,6,1,32,23,26.863157,86,52,69.336842,0,0,0,37,22,28.421052,0,0,0,1,.,2933
23/02/2019,2019,2,23,7,1,36,23,28.357894,74,31,57.378947,0,0,0,41,24,29.873684,2,0,0,1,.,2892
24/02/2019,2019,2,24,1,1,36,23,28.357894,63,28,43.568421,0,0,0,38,24,28.726315,0,1,0,0,.,1674
25/02/2019,2019,2,25,2,1,33,22,27.4,64,23,45.705263,0,0,0,35,24,28.08421,0,0,0,1,.,3399
26/02/2019,2019,2,26,3,1,35,23,26.673684,84,20,60.178947,0,0,0,35,22,27.105263,0,0,0,1,.,3085
27/02/2019,2019,2,27,4,1,30,22,25.48421,81,42,66.463157,0,0,0,31,22,26.294736,0,0,0,1,.,2857
28/02/2019,2019,2,28,5,1,31,22,25.547368,81,34,57.663157,0,0,0,32,22,25.957894,0,0,0,1,.,2835
1/3/2019,2019,3,1,6,2,32,21,25.810526,63,29,48.842105,0,0,0,33,24,26.957894,0,0,0,1,.,2586
2/3/2019,2019,3,2,7,2,33,22,26.410526,81,37,62.705263,0,0,0,37,22,27.88421,1,0,0,1,.,2611
3/3/2019,2019,3,3,1,2,30,24,26.452631,80,58,69.957894,0,0,0,32,24,28.126315,0,1,0,0,.,1567
4/3/2019,2019,3,4,2,2,30,23,25.905263,86,56,74.189473,0,0,0,34,22,27.315789,0,0,1,0,Mahashivratri,2759
5/3/2019,2019,3,5,3,2,30,23,25.452631,83,54,70.189473,0,0,0,32,23,26.526315,0,0,0,1,.,3112
6/3/2019,2019,3,6,4,2,29,22,25.126315,82,53,67.705263,0,0,0,31,22,25.968421,0,0,0,1,.,3238
7/3/2019,2019,3,7,5,2,33,21,25.536842,84,36,65.88421,0,0,0,36,20,26.294736,0,0,0,1,.,2856
8/3/2019,2019,3,8,6,2,33,22,26.894736,78,43,58.242105,0,0,0,36,23,27.905263,0,0,0,1,.,2976
9/3/2019,2019,3,9,7,2,34,23,27.978947,81,40,53.936842,0,0,0,38,23,28.905263,2,0,0,1,.,3182
10/3/2019,2019,3,10,1,2,34,23,28.147368,64,31,49.631578,0,0,0,37,25,29,0,1,0,0,.,2339
11/3/2019,2019,3,11,2,2,31,23,26.736842,87,48,65.705263,0,0,0,35,24,27.957894,0,0,0,1,.,3580
12/3/2019,2019,3,12,3,2,32,23,26.347368,83,51,69.526315,0,0,0,36,24,27.768421,0,0,0,1,.,3373
13/03/2019,2019,3,13,4,2,31,23,26.073684,81,48,66.168421,0,0,0,33,23,27.157894,0,0,0,1,.,2730
14/03/2019,2019,3,14,5,2,31,23,26.568421,79,42,59.147368,0,0,0,32,23,27.231578,0,0,0,1,.,3019
15/03/2019,2019,3,15,6,2,37,22,28.021052,75,19,50.757894,0,0,0,38,23,28.315789,0,0,0,1,.,3186
16/03/2019,2019,3,16,7,2,33,22,27.547368,76,36,52.326315,0,1,0.010526,37,24,28.757894,1,0,0,1,.,3122
17/03/2019,2019,3,17,1,2,32,23,27.242105,82,40,62.473684,0,0,0,36,24,29.010526,0,1,0,0,.,1789
18/03/2019,2019,3,18,2,2,35,23,28.673684,70,36,51.378947,0,0,0,39,24,30.042105,0,0,0,1,.,3196
19/03/2019,2019,3,19,3,2,33,23,27.789473,82,35,56.652631,0,0,0,37,24,29.463157,0,0,0,1,.,3885
20/03/2019,2019,3,20,4,2,32,23,26.789473,86,49,70.810526,0,0,0,36,23,28.557894,0,0,0,1,.,2849
21/03/2019,2019,3,21,5,2,31,23,26.631578,86,49,71.063157,0,0,0,36,22,28.178947,0,0,1,0,Dhulivandan,1490
22/03/2019,2019,3,22,6,2,32,22,26.821052,86,45,67.189473,0,0,0,37,21,28.273684,0,0,0,1,.,2913
23/03/2019,2019,3,23,7,2,36,24,29.652631,79,40,53.989473,0,0,0,40,25,31.442105,2,0,0,1,.,3066
24/03/2019,2019,3,24,1,2,39,25,31.136842,69,35,49,0,0,0,44,26,33.08421,0,1,0,0,.,2221
25/03/2019,2019,3,25,2,2,40,25,32.431578,68,21,42.421052,0,0,0,48,26,33.705263,0,0,0,1,.,3787
26/03/2019,2019,3,26,3,2,40,26,32,86,22,48.68421,0,0,0,46,28,34.052631,0,0,0,1,.,4286
27/03/2019,2019,3,27,4,2,35,25,29.189473,85,51,69.915789,0,0,0,44,27,33.6,0,0,0,1,.,5043
28/03/2019,2019,3,28,5,2,34,25,28.757894,91,49,71.6,0,0,0,40,26,32.410526,0,0,0,1,.,4887
29/03/2019,2019,3,29,6,2,34,25,29.347368,89,54,71.231578,0,0,0,43,26,33.88421,0,0,0,1,.,4605
30/03/2019,2019,3,30,7,2,32,25,28.652631,87,63,75.947368,0,0,0,40,27,33.547368,1,0,0,1,.,4498
31/03/2019,2019,3,31,1,2,34,26,28.915789,88,58,74.463157,0,0,0,41,29,33.789473,0,1,0,0,.,3237
1/4/2019,2019,4,1,2,2,33,25,28.178947,90,57,73.368421,0,0,0,39,25,31.505263,0,0,0,1,.,4331
2/4/2019,2019,4,2,3,2,33,24,27.8,88,51,75.736842,0,0,0,40,25,31.326315,0,0,0,1,.,3846
3/4/2019,2019,4,3,4,2,36,25,29.210526,87,49,72.063157,0,0,0,44,27,33.936842,0,0,0,1,.,4320
4/4/2019,2019,4,4,5,2,33,25,28.905263,91,63,78.568421,0,0,0,43,28,34.578947,0,0,0,1,.,4159
5/4/2019,2019,4,5,6,2,31,26,27.05,93,69,84.7,0,0,0,38,28,30.875,0,0,0,1,.,4642
6/4/2019,2019,4,6,7,2,34,26,29.273684,87,56,71.631578,0,0,0,42,27,34.063157,1,0,1,0,Gudipadwa,3851
7/4/2019,2019,4,7,1,2,34,26,29.378947,85,55,72.315789,0,0,0,42,28,34.48421,0,1,0,0,.,3866
8/4/2019,2019,4,8,2,2,35,26,29.715789,89,45,72.48421,0,0,0,45,28,34.978947,0,0,0,1,.,5984
9/4/2019,2019,4,9,3,2,35,26,29.515789,89,48,72.147368,0,0,0,42,29,34.28421,0,0,0,1,.,4893
10/4/2019,2019,4,10,4,2,34,25,29.378947,88,53,73.757894,0,0,0,43,27,34.789473,0,0,0,1,.,5144
11/4/2019,2019,4,11,5,2,34,25,29.494736,89,62,75.315789,0,0,0,45,27,35.715789,0,0,0,1,.,4560
12/4/2019,2019,4,12,6,2,36,27,31,82,53,64.852631,0,0,0,46,30,36.631578,0,0,0,1,.,4675
13/04/2019,2019,4,13,7,2,37,27,31.6,83,45,60.778947,0,0,0,46,30,36.8,2,0,0,1,.,4949
14/04/2019,2019,4,14,1,2,35,27,30.915789,79,52,67.705263,0,0,0,46,30,37.505263,0,1,1,0,Dr. Ambedkar Jayanti,4340
15/04/2019,2019,4,15,2,2,35,28,30.673684,83,46,70.578947,0,0,0,45,31,37.652631,0,0,0,1,.,6011
16/04/2019,2019,4,16,3,2,35,27,30.2,84,50,72.736842,0,0,0,46,31,36.957894,0,0,0,1,.,5705
17/04/2019,2019,4,17,4,2,34,27,29.757894,77,36,56.705263,0,0,0,38,29,31.989473,0,0,1,0,Mahavir Jayanti,4960
18/04/2019,2019,4,18,5,2,34,25,29.326315,76,51,62.894736,0,0,0,41,26,32.821052,0,0,0,1,.,3764
19/04/2019,2019,4,19,6,2,36,0,30.431578,81,0,60.673684,0,0,0,45,0,34.410526,0,0,1,0,Good Friday,3986
20/04/2019,2019,4,20,7,2,35,26,29.873684,82,52,67.715789,0,0,0,43,29,34.621052,1,0,0,1,.,3938
21/04/2019,2019,4,21,1,2,34,25,29.421052,86,58,70.789473,0,0,0,43,27,34.178947,0,1,0,0,.,2748
22/04/2019,2019,4,22,2,2,35,25,30.021052,82,51,68.273684,0,0,0,45,27,35.115789,0,0,0,1,.,3959
23/04/2019,2019,4,23,3,2,36,26,30.347368,84,47,71.652631,0,0,0,49,29,36.936842,0,0,0,1,.,4457
24/04/2019,2019,4,24,4,2,35,27,30.557894,90,57,70.8,0,0,0,47,31,37.210526,0,0,0,1,.,5009
25/04/2019,2019,4,25,5,2,36,27,30.989473,77,50,65.842105,0,0,0,47,30,37.189473,0,0,0,1,.,5060
26/04/2019,2019,4,26,6,2,39,27,32.715789,83,38,59.831578,0,0,0,52,31,38.852631,0,0,0,1,.,5669
27/04/2019,2019,4,27,7,2,37,28,32.294736,77,48,61.936842,0,0,0,49,32,39.189473,2,0,0,1,.,5000
28/04/2019,2019,4,28,1,2,38,28,32.410526,79,44,61.726315,0,0,0,54,32,39.631578,0,1,0,0,.,2979
29/04/2019,2019,4,29,2,2,35,28,30.778947,84,62,74.936842,0,0,0,48,34,39.473684,0,0,0,1,Election Day,3569
30/04/2019,2019,4,30,3,2,34,27,30.105263,84,58,74.515789,0,0,0,45,32,37.08421,0,0,0,1,.,3730
1/5/2019,2019,5,1,4,2,34,27,29.852631,83,56,71.505263,0,0,0,43,31,35.631578,0,0,1,0,Maharashtra Din,2647
2/5/2019,2019,5,2,5,2,34,26,29.736842,80,46,67.157894,0,0,0,40,29,34.157894,0,0,0,1,.,3748
3/5/2019,2019,5,3,6,2,32,26,28.68421,92,67,78.48421,0,0,0,41,29,34.547368,0,0,0,1,.,3464
4/5/2019,2019,5,4,7,2,32,27,29.126315,83,64,74.642105,0,0,0,41,30,34.736842,1,0,0,1,.,3598
5/5/2019,2019,5,5,1,2,34,27,30.231578,78,51,68.189473,0,0,0,42,30,35.673684,0,1,0,0,.,2624
6/5/2019,2019,5,6,2,2,36,27,30.526315,83,50,70.063157,0,0,0,46,31,36.894736,0,0,0,1,.,3890
7/5/2019,2019,5,7,3,2,34,27,30.021052,83,55,71.178947,0,0,0,43,31,36.010526,0,0,0,1,.,4255
8/5/2019,2019,5,8,4,2,34,28,30.210526,78,57,69.873684,0,0,0,43,31,36.063157,0,0,0,1,.,4342
9/5/2019,2019,5,9,5,2,35,27,30.115789,77,52,66.842105,0,0,0,42,30,35.115789,0,0,0,1,.,4928
10/5/2019,2019,5,10,6,2,35,27,30.452631,78,54,68.347368,0,0,0,43,31,36.378947,0,0,0,1,.,5009
11/5/2019,2019,5,11,7,2,34,27,30.157894,77,54,68.178947,0,0,0,43,30,35.705263,2,0,0,1,.,4098
12/5/2019,2019,5,12,1,2,34,26,30.042105,82,59,71.421052,0,0,0,44,29,36.094736,0,1,0,0,.,2568
13/05/2019,2019,5,13,2,2,35,27,30.294736,82,57,71.073684,0,0,0,45,30,36.789473,0,0,0,1,.,4709
14/05/2019,2019,5,14,3,2,35,27,30.147368,84,54,71.294736,0,0,0,43,30,36.147368,0,0,0,1,.,5180
15/05/2019,2019,5,15,4,2,36,27,30.263157,84,52,70.021052,0,0,0,45,30,36,0,0,0,1,.,4860
16/05/2019,2019,5,16,5,2,34,27,29.957894,83,57,70.747368,0,0,0,43,30,35.652631,0,0,0,1,.,5030
17/05/2019,2019,5,17,6,2,36,26,30.294736,86,57,71.957894,0,0,0,47,29,36.915789,0,0,0,1,.,4642
18/05/2019,2019,5,18,7,2,37,27,31.347368,87,51,69.463157,0,0,0,50,32,38.515789,1,0,1,1,Buddha Poornima,5012
19/05/2019,2019,5,19,1,2,36,28,30.915789,84,54,70.8,0,0,0,45,32,38.136842,0,1,0,0,.,3429
20/05/2019,2019,5,20,2,2,37,27,31.010526,89,56,74.326315,0,0,0,56,32,39.631578,0,0,0,1,.,6579
21/05/2019,2019,5,21,3,2,35,27,30.957894,89,59,73.915789,0,0,0,48,31,39.147368,0,0,0,1,.,7825
22/05/2019,2019,5,22,4,2,35,28,30.778947,83,60,73.747368,0,0,0,46,33,38.863157,0,0,0,1,.,8268
23/05/2019,2019,5,23,5,2,35,28,30.915789,84,62,74.673684,0,0,0,48,33,39.578947,0,0,0,1,.,6760
24/05/2019,2019,5,24,6,2,36,28,31.28421,82,57,72.726315,0,0,0,48,34,39.936842,0,0,0,1,.,6026
25/05/2019,2019,5,25,7,2,36,29,31.168421,82,57,72.221052,0,0,0,47,35,39.726315,2,0,0,1,.,5184
26/05/2019,2019,5,26,1,2,35,27,30.852631,79,56,69.957894,0,0,0,45,31,37.926315,0,1,0,0,.,3538
27/05/2019,2019,5,27,2,2,35,28,31.221052,80,59,71.936842,0,0,0,47,34,39.621052,0,0,0,1,.,5339
28/05/2019,2019,5,28,3,2,35,28,31.368421,79,60,71.4,0,0,0,48,34,39.915789,0,0,0,1,.,6658
